id,day_night,university,department,major_area,grade,course_type,course_number,course_name,section,credits,theory_hours,practice_hours,professor,class_time,class_type
164,주간,해양바이오특성화대학,해양생명과학과,해양생명,2,전공선택,102023,어류생리학및실험,01,3,2,2,허준욱,"Tue:5,6Thu:6,7",대면
165,주간,해양바이오특성화대학,해양생명과학과,해양생명,2,전공선택,105536,어류영양학,01,3,3,0,이승한,"Wed:6,7Thu:8",대면
166,주간,해양바이오특성화대학,해양생명과학과,해양생명,2,전공선택,112884,해양무척추동물학및실험,01,3,3,0,조상만,"Mon:5Tue:1,2",대면
167,주간,해양바이오특성화대학,해양생명과학과,해양생명,2,전공선택,112888,연안습지생태학및실험,01,3,3,0,김주형,"Tue:8,9Wed:5",대면
168,주간,해양바이오특성화대학,해양생명과학과,해양생명,2,전공선택,114771,사료재료공학,01,3,3,0,이승한,"Mon:6,7Thu:3",대면
169,주간,해양바이오특성화대학,해양생명과학과,해양생명,2,전공필수,103810,해양생태학및실험,01,3,3,0,류동기,"Tue:7Wed:2,3",대면
170,주간,해양바이오특성화대학,해양생명과학과,해양생명,3,전공선택,100974,먹이생물학및실험,01,3,2,2,조상만,"Mon:2,3Thu:1,2",대면
171,주간,해양바이오특성화대학,해양생명과학과,해양생명,3,전공선택,101685,수산자원생태학및실험,01,3,3,0,류동기,"Mon:6,7Tue:6",대면
172,주간,해양바이오특성화대학,해양생명과학과,해양생명,3,전공선택,104025,현장실습(2),14,3,0,0,허준욱,Sat:1,대면
173,주간,해양바이오특성화대학,해양생명과학과,해양생명,3,전공선택,112886,담수어류양식및실험,01,3,2,2,허준욱,"Mon:8,9Wed:6,7",대면
174,주간,해양바이오특성화대학,해양생명과학과,해양생명,3,전공선택,112889,연안생태계복원학및실험,01,3,3,0,김주형,"Tue:7Wed:1,2",대면
175,주간,해양바이오특성화대학,해양생명과학과,해양생명,3,전공선택,114667,스마트양식공학,01,3,3,0,이승한,"Wed:5Thu:6,7",대면
176,주간,해양바이오특성화대학,해양생명과학과,해양생명,4,전공선택,101666,수산법규,02,3,3,0,류동기,"Mon:8,9Wed:7",대면
177,주간,해양바이오특성화대학,해양생명과학과,해양생명,4,전공선택,104027,현장실습(4),13,3,0,0,김주형,Sat:2,대면
178,주간,해양바이오특성화대학,해양생명과학과,해양생명,4,전공선택,107280,캡스톤디자인(2),09,2,0,4,조상만,"Fri:1,2,3,4",대면
179,주간,해양바이오특성화대학,해양생물자원학과,해양생물,1,전공필수,101671,수산생물학,02,3,3,0,유영두,"Mon:5,6Wed:3",대면
180,주간,해양바이오특성화대학,해양생물자원학과,해양생물,2,전공선택,102333,유전학및실험,01,3,2,2,이기영,"Mon:2,3Thu:2,3",대면
181,주간,해양바이오특성화대학,해양생물자원학과,해양생물,2,전공선택,103734,해산식물학및실험,01,3,2,2,김영식,"Tue:1,2Wed:6,7",대면
182,주간,해양바이오특성화대학,해양생물자원학과,해양생물,2,전공선택,112858,물관리,01,3,3,0,노정래,"Mon:6,7Wed:3",대면
183,주간,해양바이오특성화대학,해양생물자원학과,해양생물,2,전공선택,112859,해양바이오산업의이해,01,3,3,0,유영두,"Tue:3Wed:1,2",대면
184,주간,해양바이오특성화대학,해양생물자원학과,해양생물,2,전공필수,101997,양식학개론,02,3,3,0,김형섭,"Mon:1Tue:6,7",대면
185,주간,해양바이오특성화대학,해양생물자원학과,해양생물,3,전공선택,103829,해양오염론,01,3,3,0,박종규,"Wed:6,7Thu:1",대면
186,주간,해양바이오특성화대학,해양생물자원학과,해양생물,3,전공선택,112868,수산식물재배학및실험,01,3,2,2,김영식,"Tue:6,7Wed:1,2",대면
187,주간,해양바이오특성화대학,해양생물자원학과,해양생물,3,전공선택,112871,해양천연물분리및실험,01,3,2,2,노정래,"Tue:1,2Thu:2,3",대면
188,주간,해양바이오특성화대학,해양생물자원학과,해양생물,3,전공선택,114266,해양환경조사방법론,01,3,3,0,박종규,"Wed:3Thu:8,9",대면
189,주간,해양바이오특성화대학,해양생물자원학과,해양생물,3,전공선택,115512,유영동물사육및실험,01,3,2,2,김형섭,"Mon:6,7Tue:3,4",대면
190,주간,해양바이오특성화대학,해양생물자원학과,해양생물,3,전공선택,115514,해양동물육종학및설계,01,3,2,2,이기영,"Tue:8,9Thu:6,7",대면
191,주간,해양바이오특성화대학,해양생물자원학과,해양생물,4,전공선택,112878,수족관생태학,01,3,3,0,최윤,"Mon:1,2Thu:2",대면
192,주간,해양바이오특성화대학,해양생물자원학과,해양생물,4,전공선택,112880,해양바이오세미나,01,3,3,0,유영두,"Mon:3Thu:6,7",대면
193,주간,해양바이오특성화대학,해양생물자원학과,해양생물,4,전공선택,114987,해양생태복원론,01,3,3,0,권봉오,"Tue:1,2Thu:1",대면
194,주간,해양바이오특성화대학,수산생명의학과,수산생명,1,전공선택,101581,세포생물학및실험,01,3,2,2,최상훈,"Tue:6,7Wed:6,7",대면
195,주간,해양바이오특성화대학,수산생명의학과,수산생명,1,전공필수,103801,해양생물학,01,3,3,0,박경일,"Mon:6,7Thu:8",대면
196,주간,해양바이오특성화대학,수산생명의학과,수산생명,2,전공선택,101613,수계독성학및실험,01,3,2,2,수산신임,"Tue:1,2Wed:1,2",대면
197,주간,해양바이오특성화대학,수산생명의학과,수산생명,2,전공선택,104229,수족병원미생물학및실험(1),01,3,2,2,최민순,"Thu:3,4Fri:3,4",대면
198,주간,해양바이오특성화대학,수산생명의학과,수산생명,2,전공선택,115517,어류기생충학및실험(2),01,3,2,2,박경일,"Mon:1,2Wed:6,7",대면
199,주간,해양바이오특성화대학,수산생명의학과,수산생명,2,전공선택,116305,조직학및실험(2),01,3,2,2,김보성,"Mon:8,9Thu:6,7",대면
200,주간,해양바이오특성화대학,수산생명의학과,수산생명,2,전공필수,113721,양식학및실험,01,3,2,2,강예재,"Mon:3,4Wed:3,4",대면
201,주간,해양바이오특성화대학,수산생명의학과,수산생명,3,전공선택,101653,수산동물병리조직학및실험(2),01,3,2,2,김보성,"Tue:8,9Wed:1,2",대면
202,주간,해양바이오특성화대학,수산생명의학과,수산생명,3,전공선택,101654,수산동물생리학및실험,01,3,2,2,강예재,"Tue:6,7Thu:6,7",대면
203,주간,해양바이오특성화대학,수산생명의학과,수산생명,3,전공선택,102019,어류면역학및실험,01,3,2,2,강예재,"Mon:6,7Tue:1,2",대면
204,주간,해양바이오특성화대학,수산생명의학과,수산생명,3,전공선택,112084,공중보건학및실험,01,3,2,2,최민순,"Wed:6,7Thu:8,9",대면
205,주간,해양바이오특성화대학,수산생명의학과,수산생명,3,전공선택,115518,어류약리학및실험,01,3,2,2,수산신임,"Wed:3,4Thu:3,4",대면
206,주간,해양바이오특성화대학,수산생명의학과,수산생명,4,전공선택,101727,수족전염병학및실험,01,3,2,2,최민순,"Tue:8,9Wed:3,4",대면
207,주간,해양바이오특성화대학,수산생명의학과,수산생명,4,전공선택,103711,항생물질및실험,01,3,2,2,수산신임,"Mon:8,9Thu:8,9",대면
208,주간,해양바이오특성화대학,식품영양학과,식품영양,1,전공선택,102287,유기화학,01,3,3,0,신계화,"Mon:2,3Thu:2",대면
209,주간,해양바이오특성화대학,식품영양학과,식품영양,1,전공선택,107499,식생활문화,01,2,2,0,이인선,"Tue:8,9",대면
210,주간,해양바이오특성화대학,식품영양학과,식품영양,2,전공선택,100227,고급영양학,01,3,3,0,두미애,"Mon:8,9Wed:7",대면
211,주간,해양바이오특성화대학,식품영양학과,식품영양,2,전공선택,103653,한국음식연구및실습,01,3,2,2,이인선,"Wed:1,2,3,4",대면
212,주간,해양바이오특성화대학,식품영양학과,식품영양,2,전공선택,110738,식품미생물학실험,01,3,1,4,박경진,"Tue:1,2,3,4Fri:1",대면
213,주간,해양바이오특성화대학,식품영양학과,식품영양,2,전공선택,110738,식품미생물학실험,02,3,1,4,박경진,"Tue:6,7,8,9Fri:2",대면
214,주간,해양바이오특성화대학,식품영양학과,식품영양,2,전공선택,115960,영양생화학실험,01,3,1,4,두미애,"Mon:4Thu:4,5,6,7",대면
215,주간,해양바이오특성화대학,식품영양학과,식품영양,2,전공필수,102481,인체생리학,01,3,3,0,두미애,"Mon:1,2Wed:6",대면
216,주간,해양바이오특성화대학,식품영양학과,식품영양,3,전공선택,100505,급식경영학,01,3,3,0,이인선,"Tue:1,2Thu:8",대면
217,주간,해양바이오특성화대학,식품영양학과,식품영양,3,전공선택,101423,생애주기영양학,01,3,3,0,김미성,"Tue:5Mon:3,4",대면
218,주간,해양바이오특성화대학,식품영양학과,식품영양,3,전공선택,101874,식품위생학,01,3,3,0,박경진,"Wed:1,2Thu:1",대면
219,주간,해양바이오특성화대학,식품영양학과,식품영양,3,전공선택,102162,영양사현장실습,01,2,0,0,두미애,Sat:1,대면
220,주간,해양바이오특성화대학,식품영양학과,식품영양,3,전공선택,104025,현장실습(2),23,3,0,0,두미애,Sat:2,대면
221,주간,해양바이오특성화대학,식품영양학과,식품영양,3,전공선택,110658,영양교육및상담실습,01,3,2,2,이정희,"Wed:6,7Thu:6,7",대면
222,주간,해양바이오특성화대학,식품영양학과,식품영양,3,전공선택,111156,임상영양학및실습,01,3,2,2,유현희,"Mon:6Thu:2,3,4",대면
223,주간,해양바이오특성화대학,식품영양학과,식품영양,4,전공선택,112752,고급인체영양학,01,3,3,0,유현희,"Mon:8Tue:6,7",대면
224,주간,해양바이오특성화대학,식품영양학과,식품영양,4,전공선택,112753,식품가공저장학및실습,01,3,2,2,신계화,"Tue:3,4,5Thu:1",대면
225,주간,해양바이오특성화대학,식품영양학과,식품영양,4,전공선택,115645,영양정보관리및상담,01,3,3,0,이정희,"Mon:6,7Thu:3",대면
226,주간,해양바이오특성화대학,기관공학과,기관공,1,전공선택,115937,전용선론,01,3,3,0,조상곤,"Tue:1,2Thu:8",대면
227,주간,해양바이오특성화대학,기관공학과,기관공,2,전공선택,102749,전기기기,01,3,3,0,유직수,"Tue:8,9Fri:2",대면
228,주간,해양바이오특성화대학,기관공학과,기관공,2,전공선택,107795,해사실무영어,01,3,3,0,윤영민,"Tue:6,7Wed:7",대면
229,주간,해양바이오특성화대학,기관공학과,기관공,2,전공선택,111745,재료공학,01,2,2,0,이승준,"Mon:8,9",대면
230,주간,해양바이오특성화대학,기관공학과,기관공,2,전공필수,100617,내연기관,01,3,3,0,조상곤,"Tue:3,4Thu:9",대면
231,주간,해양바이오특성화대학,기관공학과,기관공,2,전공필수,102337,유체역학,01,3,3,0,김명준,"Wed:6Thu:6,7",대면
232,주간,해양바이오특성화대학,기관공학과,기관공,3,전공선택,101506,선박보조기계,01,3,3,0,조상곤,"Wed:2Thu:6,7",대면
233,주간,해양바이오특성화대학,기관공학과,기관공,3,전공선택,102212,외연기관,01,3,3,0,김명준,"Wed:7Thu:2,3",대면
234,주간,해양바이오특성화대학,기관공학과,기관공,3,전공선택,102642,자동제어,01,3,3,0,유직수,"Tue:6Fri:6,7",대면
235,주간,해양바이오특성화대학,기관공학과,기관공,3,전공선택,102693,재료역학,01,2,2,0,이승준,"Tue:8,9",대면
236,주간,해양바이오특성화대학,기관공학과,기관공,3,전공선택,115847,고전압및센서공학,01,3,3,0,유직수,"Tue:7Fri:3,4",대면
237,주간,해양바이오특성화대학,기관공학과,기관공,4,전공선택,100509,기계공작실습,01,2,0,4,이승준,"Wed:1,2,3,4",대면
238,주간,해양바이오특성화대학,기관공학과,기관공,4,전공선택,101507,선박보조기계실습,01,2,0,4,김장권,"Thu:6,7,8,9",대면
239,주간,해양바이오특성화대학,기관공학과,기관공,4,전공선택,102213,외연기관실습,01,2,0,4,김명준,"Tue:6,7,8,9",대면
240,주간,해양바이오특성화대학,기관공학과,기관공,4,전공선택,102774,전기전자실습,01,2,0,4,조상곤,"Fri:1,2,3,4",대면
241,주간,해양바이오특성화대학,기관공학과,기관공,4,전공선택,111721,기관캡스톤디자인,01,2,0,4,김명준,"Fri:6,7,8,9",대면
242,주간,해양바이오특성화대학,기관공학과,기관공,4,전공선택,114683,리더십및팀워크,01,2,0,4,윤영민,"Mon:1,2,3,4",대면
243,주간,해양바이오특성화대학,기관공학과,기관공,4,전공선택,115947,전기운용실습,01,2,0,4,조상곤,"Mon:6,7,8,9",대면
244,주간,해양바이오특성화대학,기관공학과,기관공,4,전공선택,115948,기관모의조종,01,2,0,4,조상곤,"Thu:1,2,3,4",대면
245,주간,해양바이오특성화대학,기관공학과,기관공,4,전공선택,115949,직무일반및안전,01,2,0,4,윤영민,"Tue:1,2,3,4",대면
246,주간,해양바이오특성화대학,식품생명공학과,식품생명,1,전공선택,101883,식품학,01,3,3,0,홍성철,"Wed:2,3Fri:3",대면
247,주간,해양바이오특성화대학,식품생명공학과,식품생명,2,전공선택,101434,생화학및실험,01,3,2,2,김용태,"Wed:6,7Fri:1,2",대면
248,주간,해양바이오특성화대학,식품생명공학과,식품생명,2,전공선택,102329,유전공학및실험,01,3,2,2,서정길,"Tue:6,7Thu:8,9",대면
249,주간,해양바이오특성화대학,식품생명공학과,식품생명,2,전공선택,111727,식품독성학,01,3,3,0,홍성철,"Tue:3Thu:6,7",대면
250,주간,해양바이오특성화대학,식품생명공학과,식품생명,2,전공선택,115519,식품법규,01,3,3,0,박권삼,"Tue:1,2Thu:3",대면
251,주간,해양바이오특성화대학,식품생명공학과,식품생명,2,전공필수,101844,식품가공학및실험(1),01,3,2,2,이나영,"Mon:6,7Wed:2,3",대면
252,주간,해양바이오특성화대학,식품생명공학과,식품생명,2,전공필수,101849,식품공학및실험(1),01,3,2,2,임승용,"Tue:8,9Thu:1,2",대면
253,주간,해양바이오특성화대학,식품생명공학과,식품생명,3,전공선택,101878,식품저장학,01,3,3,0,이나영,"Tue:6,7Thu:3",대면
254,주간,해양바이오특성화대학,식품생명공학과,식품생명,3,전공선택,104025,현장실습(2),27,3,0,0,김용태,Sat:2,대면
255,주간,해양바이오특성화대학,식품생명공학과,식품생명,3,전공선택,111204,생물공학및실험,01,3,2,2,서정길,"Mon:6,7Wed:3,4",대면
256,주간,해양바이오특성화대학,식품생명공학과,식품생명,3,전공선택,111725,식품냉동학및실험,01,3,2,2,임승용,"Mon:8,9Wed:1,2",대면
257,주간,해양바이오특성화대학,식품생명공학과,식품생명,3,전공필수,101875,식품위생학및실험,01,3,2,2,박권삼,"Wed:6,7Fri:2,3",대면
258,주간,해양바이오특성화대학,식품생명공학과,식품생명,4,전공선택,100545,기기분석및실험,01,3,2,2,홍성철,"Tue:8,9Thu:8,9",대면
259,주간,해양바이오특성화대학,식품생명공학과,식품생명,4,전공선택,101879,식품첨가물,01,3,3,0,박권삼,"Tue:8,9Thu:8",대면
260,주간,해양바이오특성화대학,식품생명공학과,식품생명,4,전공선택,107753,현장종합실습(2),25,15,0,0,김용태,Sat:6,대면
261,주간,해양바이오특성화대학,식품생명공학과,식품생명,4,전공선택,111201,식품면역학,01,3,3,0,서정길,"Tue:4Thu:6,7",대면
262,주간,해양바이오특성화대학,식품생명공학과,식품생명,4,전공선택,113370,기능성식품학,01,3,3,0,이나영,"Tue:2,3Thu:2",대면
263,주간,해양바이오특성화대학,식품생명공학과,식품생명,4,전공선택,116435,식품신제품개발론,01,3,3,0,임승용,"Tue:6,7Thu:3",대면
264,주간,경영특성화대학,경영학부,경영,1,전공선택,112687,비즈니스매너,01,3,3,0,변하윤,"Mon:3,4,5",대면
265,주간,경영특성화대학,경영학부,경영,1,전공선택,115474,경영자료처리론,01,3,3,0,이국용,"Mon:6,7Tue:8",대면
266,주간,경영특성화대학,경영학부,경영,1,전공선택,115474,경영자료처리론,02,3,3,0,이국용,"Mon:8,9Tue:9",대면
267,주간,경영특성화대학,경영학부,경영,1,전공선택,116259,회계와경영,01,3,3,0,한승우,"Tue:4Thu:3,4",대면
268,주간,경영특성화대학,경영학부,경영,1,전공선택,116259,회계와경영,02,3,3,0,한승우,"Tue:5Thu:6,7",대면
269,주간,경영특성화대학,경영학부,경영,2,전공선택,100163,경영분석,01,3,3,0,이호,"Mon:3,4Thu:3",대면
270,주간,경영특성화대학,경영학부,경영,2,전공선택,100163,경영분석,03,3,3,0,이호,"Tue:4,5Thu:4",대면
